server_time,best_bid_price,best_ask_price,avg_buy_price,avg_sell_price
2024-11-26T10:05:06.085,93404.5,93426.6,93413.266,93423.24
2024-11-26T10:05:06.104,93404.5,93428.3,93413.42,93424.26
2024-11-26T10:05:06.124,93404.5,93430.1,93415.25,93424.445
2024-11-26T10:05:06.144,93404.5,93432.2,93415.31,93425.4
2024-11-26T10:05:06.164,93404.5,93432.2,93416.1,93425.336
2024-11-26T10:05:06.184,93404.5,93432.5,93416.125,93425.05
2024-11-26T10:05:06.204,93404.5,93432.5,93416.055,93425.11
2024-11-26T10:05:06.224,93404.5,93432.5,93416.27,93425.41
2024-11-26T10:05:06.244,93404.5,93432.5,93416.15,93425.44
2024-11-26T10:05:06.264,93404.5,93432.5,93416.11,93425.5
2024-11-26T10:05:06.284,93404.5,93432.5,93416.19,93425.44
2024-11-26T10:05:06.304,93404.5,93432.5,93416.24,93425.414
2024-11-26T10:05:06.324,93404.5,93432.5,93417.734,93425.57
2024-11-26T10:05:06.344,93404.5,93432.8,93417.6,93426.96
2024-11-26T10:05:06.364,93404.5,93433.3,93417.08,93430.64
2024-11-26T10:05:06.384,93404.5,93433.6,93417.55,93430.66
2024-11-26T10:05:06.404,93404.5,93437.4,93421.82,93431.72
2024-11-26T10:05:06.424,93404.5,93437.4,93420.86,93431.72
2024-11-26T10:05:06.444,93404.5,93437.4,93420.875,93431.73
2024-11-26T10:05:06.464,93404.5,93437.4,93420.81,93431.76
2024-11-26T10:05:06.484,93404.5,93437.4,93420.95,93431.64
2024-11-26T10:05:06.504,93404.5,93437.4,93421.22,93431.53
2024-11-26T10:05:06.524,93404.5,93437.5,93421.78,93431.54
2024-11-26T10:05:06.544,93404.5,93441.5,93423.82,93433.5
2024-11-26T10:05:06.564,93404.5,93444.5,93429.445,93435.09
2024-11-26T10:05:06.584,93404.5,93445.9,93429.88,93435.164
2024-11-26T10:05:06.604,93404.5,93445.9,93429.91,93435.234
2024-11-26T10:05:06.624,93404.5,93445.9,93429.68,93435.234
2024-11-26T10:05:06.644,93404.5,93450.4,93432.15,93448.77
2024-11-26T10:05:06.664,93404.5,93455.2,93438.04,93449.81
2024-11-26T10:05:06.684,93404.5,93455.2,93438.79,93449.8
