server_time,best_bid_price,best_ask_price,avg_buy_price,avg_sell_price
2024-11-26T00:50:13.586,92953.5,92975.2,92964.4,92942.7
2024-11-26T00:50:13.604,92953.7,92975.2,92964.4,92942.7
2024-11-26T00:50:13.624,92953.64,92975.2,92964.41,92942.7
2024-11-26T00:50:13.644,92953.63,92975.2,92964.41,92942.7
2024-11-26T00:50:13.664,92953.86,92975.2,92964.42,92942.7
2024-11-26T00:50:13.685,92953.88,92975.2,92964.48,92942.7
2024-11-26T00:50:13.725,92954.66,92975.2,92964.48,92942.7
2024-11-26T00:50:13.744,92954.55,92975.2,92964.484,92942.7
2024-11-26T00:50:13.765,92954.55,92975.2,92964.23,92942.7
2024-11-26T00:50:13.785,92954.586,92975.2,92964.23,92942.7
2024-11-26T00:50:13.804,92954.25,92975.2,92964.23,92942.7
2024-11-26T00:50:13.824,92954.28,92975.2,92964.23,92942.7
2024-11-26T00:50:13.844,92953.9,92975.2,92964.35,92942.7
2024-11-26T00:50:13.865,92953.93,92975.2,92964.35,92942.7
2024-11-26T00:50:13.885,92953.94,92975.2,92964.586,92942.7
2024-11-26T00:50:13.905,92954.5,92975.2,92964.7,92942.7
2024-11-26T00:50:13.924,92954.37,92975.2,92964.7,92942.7
2024-11-26T00:50:13.944,92954.37,92975.2,92964.71,92942.7
2024-11-26T00:50:13.965,92953.55,92975.2,92964.695,92942.7
2024-11-26T00:50:13.984,92953.67,92975.2,92964.695,92942.7
2024-11-26T00:50:14.004,92953.55,92975.2,92964.695,92942.7
2024-11-26T00:50:14.024,92953.54,92975.2,92964.695,92942.4
2024-11-26T00:50:14.044,92953.54,92975.2,92964.7,92942.4
2024-11-26T00:50:14.064,92953.484,92975.2,92963.9,92942.4
2024-11-26T00:50:14.124,92953.7,92975.8,92964.73,92942.4
2024-11-26T00:50:14.144,92955.14,92980.5,92966.14,92942.4
2024-11-26T00:50:14.165,92955.07,92980.5,92965.734,92942.4
2024-11-26T00:50:14.184,92955.07,92980.5,92965.16,92942.4
2024-11-26T00:50:14.204,92955.07,92980.5,92967.69,92942.4
2024-11-26T00:50:14.224,92955.07,92980.6,92968.125,92942.4
2024-11-26T00:50:14.245,92955.06,92980.6,92968.125,92942.4
2024-11-26T00:50:14.264,92955.164,92980.6,92968.28,92942.4
2024-11-26T00:50:14.304,92955.3,92981.8,92970.984,92942.4
2024-11-26T00:50:14.324,92955.375,92981.9,92970.94,92942.4
2024-11-26T00:50:14.344,92955.27,92981.9,92970.914,92942.4
2024-11-26T00:50:14.364,92955.15,92981.9,92971.04,92942.4
2024-11-26T00:50:14.384,92955.17,92982.0,92971.51,92942.4
2024-11-26T00:50:14.404,92954.84,92982.0,92971.5,92942.4
2024-11-26T00:50:14.424,92954.83,92982.0,92971.5,92942.4
2024-11-26T00:50:14.444,92954.71,92982.0,92971.484,92942.4
2024-11-26T00:50:14.464,92954.92,92982.0,92971.484,92942.4
2024-11-26T00:50:14.484,92954.92,92982.0,92972.03,92942.4
2024-11-26T00:50:14.504,92955.16,92982.0,92972.03,92942.4
2024-11-26T00:50:14.524,92955.375,92982.0,92972.03,92942.4
2024-11-26T00:50:14.544,92955.375,92982.0,92972.25,92942.4
2024-11-26T00:50:14.604,92955.16,92982.0,92972.03,92942.4
2024-11-26T00:50:14.624,92955.23,92982.0,92973.984,92942.4
2024-11-26T00:50:14.644,92955.234,92982.0,92975.695,92942.4
2024-11-26T00:50:14.664,92955.23,92982.1,92975.74,92942.4
2024-11-26T00:50:14.684,92955.61,92982.1,92975.74,92942.4
2024-11-26T00:50:14.704,92955.61,92982.1,92975.89,92942.4
2024-11-26T00:50:14.724,92955.836,92982.1,92975.92,92942.4
2024-11-26T00:50:14.744,92955.79,92982.1,92975.91,92942.4
2024-11-26T00:50:14.764,92955.66,92982.1,92976.3,92942.4
2024-11-26T00:50:14.785,92961.945,93011.9,92999.766,92942.4
2024-11-26T00:50:14.804,92983.98,93017.0,92999.37,92942.4
2024-11-26T00:50:14.824,92980.77,93021.6,92999.9,92942.4
2024-11-26T00:50:14.844,92984.42,93021.6,92999.59,92942.4
2024-11-26T00:50:14.864,92984.11,93021.6,92998.8,92942.4
2024-11-26T00:50:14.884,92983.02,93021.6,92998.12,92942.4
2024-11-26T00:50:14.904,92994.02,93021.6,93001.18,92942.4
2024-11-26T00:50:14.924,92994.055,93021.6,93000.9,92942.4
2024-11-26T00:50:14.944,92992.625,93021.6,93001.914,92942.4
2024-11-26T00:50:14.964,92993.04,93021.6,93002.89,92942.4
2024-11-26T00:50:14.984,92993.19,93021.6,93003.88,92942.4
2024-11-26T00:50:15.004,92993.2,93021.6,93004.71,92942.4
2024-11-26T00:50:15.024,92992.805,93021.6,93004.47,92942.4
2024-11-26T00:50:15.044,92992.66,93021.6,93005.14,92942.4
2024-11-26T00:50:15.064,92992.4,93021.6,93004.77,92942.4
2024-11-26T00:50:15.084,92992.33,93021.6,93003.516,92942.4
2024-11-26T00:50:15.104,92992.33,93021.6,93003.76,92942.4
2024-11-26T00:50:15.124,92992.35,93021.6,93004.76,92942.4
2024-11-26T00:50:15.144,92992.516,93021.6,93004.734,92942.4
2024-11-26T00:50:15.164,92993.22,93021.6,93003.96,92942.4
