server_time,best_bid_price,best_ask_price,avg_buy_price,avg_sell_price
2024-11-26T11:57:40.084,92425.9,92455.3,92431.08,92446.14
2024-11-26T11:57:40.104,92425.8,92455.3,92431.01,92446.14
2024-11-26T11:57:40.144,92425.8,92455.3,92431.02,92446.14
2024-11-26T11:57:40.184,92425.7,92455.3,92430.99,92446.14
2024-11-26T11:57:40.224,92425.5,92455.3,92430.336,92446.14
2024-11-26T11:57:40.244,92425.7,92455.3,92429.98,92446.22
2024-11-26T11:57:40.264,92425.7,92455.3,92429.79,92446.22
2024-11-26T11:57:40.284,92425.8,92455.3,92429.83,92446.23
2024-11-26T11:57:40.304,92426.0,92455.4,92429.94,92446.64
2024-11-26T11:57:40.324,92426.0,92455.4,92429.95,92446.64
2024-11-26T11:57:40.364,92426.0,92455.4,92429.94,92446.64
2024-11-26T11:57:40.404,92426.0,92455.4,92429.97,92446.64
2024-11-26T11:57:40.464,92426.0,92455.6,92430.25,92446.84
2024-11-26T11:57:40.484,92426.1,92455.4,92430.266,92446.79
2024-11-26T11:57:40.504,92426.3,92455.3,92430.4,92446.34
2024-11-26T11:57:40.524,92426.3,92455.3,92430.4,92446.35
2024-11-26T11:57:40.564,92426.3,92455.4,92430.39,92446.8
2024-11-26T11:57:40.584,92426.5,92455.4,92432.18,92446.805
2024-11-26T11:57:40.604,92426.4,92455.3,92432.336,92446.36
2024-11-26T11:57:40.624,92426.3,92455.3,92432.164,92446.35
2024-11-26T11:57:40.644,92426.0,92455.3,92431.2,92446.35
2024-11-26T11:57:40.664,92426.0,92455.4,92430.67,92446.734
2024-11-26T11:57:40.684,92425.9,92455.4,92430.24,92446.734
2024-11-26T11:57:40.704,92426.0,92455.4,92429.93,92446.734
2024-11-26T11:57:40.764,92426.0,92455.4,92429.96,92446.74
2024-11-26T11:57:40.784,92426.0,92455.4,92429.96,92446.74
2024-11-26T11:57:40.804,92426.0,92455.3,92429.96,92446.3
2024-11-26T11:57:40.824,92426.0,92455.3,92429.95,92446.3
2024-11-26T11:57:40.844,92426.0,92455.3,92429.96,92446.3
2024-11-26T11:57:40.864,92426.0,92455.3,92429.93,92446.3
2024-11-26T11:57:40.884,92426.0,92455.4,92429.95,92446.74
2024-11-26T11:57:40.904,92426.0,92455.3,92429.95,92446.29
2024-11-26T11:57:40.924,92426.0,92455.2,92429.96,92446.21
2024-11-26T11:57:40.944,92426.0,92455.3,92429.95,92446.33
2024-11-26T11:57:40.964,92426.0,92455.4,92429.95,92446.734
2024-11-26T11:57:40.984,92426.0,92455.3,92429.95,92446.3
2024-11-26T11:57:41.004,92425.9,92455.3,92429.88,92446.3
2024-11-26T11:57:41.024,92425.9,92455.3,92429.88,92446.29
2024-11-26T11:57:41.064,92425.9,92455.3,92429.88,92446.3
2024-11-26T11:57:41.144,92425.9,92455.3,92429.88,92446.414
2024-11-26T11:57:41.184,92425.9,92455.2,92429.88,92446.35
2024-11-26T11:57:41.204,92425.9,92455.1,92429.88,92446.24
2024-11-26T11:57:41.224,92425.9,92455.1,92430.33,92446.28
2024-11-26T11:57:41.244,92426.0,92455.2,92430.31,92446.375
2024-11-26T11:57:41.264,92426.0,92455.2,92430.31,92446.38
2024-11-26T11:57:41.284,92426.0,92455.2,92430.04,92446.38
2024-11-26T11:57:41.325,92404.1,92449.2,92410.21,92440.46
2024-11-26T11:57:41.344,92402.2,92444.8,92408.516,92436.99
2024-11-26T11:57:41.364,92407.3,92443.9,92411.58,92432.88
2024-11-26T11:57:41.384,92407.2,92442.1,92411.34,92431.09
2024-11-26T11:57:41.405,92402.1,92437.1,92410.3,92431.51
2024-11-26T11:57:41.424,92403.1,92436.9,92410.55,92429.82
2024-11-26T11:57:41.444,92403.2,92436.9,92410.414,92430.27
2024-11-26T11:57:41.464,92403.3,92436.7,92410.72,92431.445
2024-11-26T11:57:41.484,92402.5,92436.7,92410.375,92430.484
2024-11-26T11:57:41.504,92402.2,92436.7,92410.46,92430.55
2024-11-26T11:57:41.524,92402.2,92436.9,92410.484,92431.336
2024-11-26T11:57:41.544,92402.9,92436.9,92410.95,92431.37
2024-11-26T11:57:41.564,92403.2,92437.0,92411.41,92434.01
2024-11-26T11:57:41.584,92404.1,92437.1,92411.9,92433.625
2024-11-26T11:57:41.604,92404.1,92437.4,92410.79,92433.766
2024-11-26T11:57:41.624,92403.9,92437.0,92409.42,92432.766
2024-11-26T11:57:41.645,92404.0,92436.8,92409.84,92432.25
2024-11-26T11:57:41.664,92404.0,92436.8,92408.88,92432.25
2024-11-26T11:57:41.684,92403.8,92436.7,92406.984,92430.68
2024-11-26T11:57:41.704,92403.7,92436.7,92406.84,92430.74
2024-11-26T11:57:41.724,92403.6,92436.5,92407.43,92430.18
2024-11-26T11:57:41.744,92403.6,92436.4,92406.78,92430.17
2024-11-26T11:57:41.764,92403.5,92436.5,92406.72,92430.17
2024-11-26T11:57:41.784,92402.1,92436.6,92406.31,92430.305
2024-11-26T11:57:41.804,92402.2,92436.5,92406.22,92430.37
2024-11-26T11:57:41.824,92402.3,92436.5,92406.266,92430.266
2024-11-26T11:57:41.844,92402.3,92436.6,92406.266,92430.48
2024-11-26T11:57:41.864,92402.4,92436.6,92406.31,92430.46
2024-11-26T11:57:41.884,92403.2,92436.5,92407.17,92430.31
2024-11-26T11:57:41.904,92403.3,92436.5,92408.33,92430.375
