server_time,best_bid_price,best_ask_price,avg_buy_price,avg_sell_price
2024-11-26T12:55:16.084,92264.2,92290.1,92272.164,92286.47
2024-11-26T12:55:16.104,92263.9,92290.1,92271.91,92285.234
2024-11-26T12:55:16.125,92263.8,92290.1,92271.836,92285.07
2024-11-26T12:55:16.144,92263.9,92290.1,92271.92,92285.28
2024-11-26T12:55:16.165,92263.9,92290.1,92271.92,92285.82
2024-11-26T12:55:16.204,92264.0,92290.1,92272.125,92285.84
2024-11-26T12:55:16.224,92264.0,92290.1,92272.125,92286.375
2024-11-26T12:55:16.265,92264.0,92290.1,92272.34,92286.38
2024-11-26T12:55:16.284,92264.0,92290.1,92272.59,92286.38
2024-11-26T12:55:16.305,92264.0,92290.1,92272.59,92286.375
2024-11-26T12:55:16.325,92264.0,92290.1,92272.016,92285.37
2024-11-26T12:55:16.344,92264.0,92290.1,92272.016,92285.38
2024-11-26T12:55:16.364,92264.0,92290.1,92272.016,92285.38
2024-11-26T12:55:16.384,92264.0,92290.1,92271.81,92285.38
2024-11-26T12:55:16.424,92264.0,92290.1,92271.81,92285.5
2024-11-26T12:55:16.444,92264.2,92290.1,92271.86,92285.84
2024-11-26T12:55:16.465,92264.2,92290.1,92271.88,92285.84
2024-11-26T12:55:16.505,92264.2,92290.1,92271.93,92285.84
2024-11-26T12:55:16.524,92264.2,92290.1,92271.93,92285.84
2024-11-26T12:55:16.564,92264.4,92291.3,92271.266,92288.195
2024-11-26T12:55:16.584,92268.8,92292.8,92278.88,92289.516
2024-11-26T12:55:16.604,92268.6,92293.7,92279.016,92287.12
2024-11-26T12:55:16.624,92267.5,92293.8,92275.164,92287.76
2024-11-26T12:55:16.644,92267.4,92293.8,92273.234,92287.76
2024-11-26T12:55:16.664,92267.3,92293.8,92272.94,92287.76
2024-11-26T12:55:16.684,92267.3,92293.7,92272.945,92287.61
2024-11-26T12:55:16.704,92267.3,92293.7,92272.93,92287.61
2024-11-26T12:55:16.724,92267.1,92293.8,92273.05,92287.74
2024-11-26T12:55:16.744,92267.1,92293.8,92273.016,92287.74
2024-11-26T12:55:16.764,92267.1,92293.8,92272.44,92287.92
2024-11-26T12:55:16.784,92267.4,92293.8,92272.664,92287.92
2024-11-26T12:55:16.804,92267.3,92293.7,92271.57,92286.14
2024-11-26T12:55:16.824,92267.0,92293.7,92272.49,92286.195
2024-11-26T12:55:16.844,92267.0,92293.7,92272.49,92286.18
2024-11-26T12:55:16.884,92267.1,92293.7,92273.68,92286.17
2024-11-26T12:55:16.924,92267.3,92293.6,92273.61,92286.17
2024-11-26T12:55:16.944,92267.1,92293.6,92273.6,92286.17
2024-11-26T12:55:16.964,92267.3,92293.6,92273.61,92286.17
2024-11-26T12:55:17.004,92267.3,92293.6,92273.61,92286.17
2024-11-26T12:55:17.024,92267.3,92293.6,92273.61,92286.195
2024-11-26T12:55:17.044,92267.3,92293.6,92273.61,92286.19
2024-11-26T12:55:17.064,92267.1,92293.7,92273.59,92286.19
2024-11-26T12:55:17.084,92267.3,92293.7,92274.32,92286.19
2024-11-26T12:55:17.124,92267.5,92293.7,92274.72,92286.19
2024-11-26T12:55:17.204,92267.6,92293.7,92276.586,92286.19
2024-11-26T12:55:17.224,92268.0,92293.7,92276.66,92286.19
2024-11-26T12:55:17.244,92268.1,92293.7,92276.92,92286.19
2024-11-26T12:55:17.264,92267.6,92293.7,92276.86,92286.2
2024-11-26T12:55:17.284,92267.6,92293.7,92276.85,92286.2
2024-11-26T12:55:17.304,92267.6,92293.7,92276.84,92286.766
2024-11-26T12:55:17.324,92267.5,92293.7,92276.516,92286.8
2024-11-26T12:55:17.344,92267.1,92293.7,92275.9,92286.8
2024-11-26T12:55:17.364,92267.1,92293.7,92275.9,92286.21
2024-11-26T12:55:17.384,92267.1,92293.7,92275.9,92286.0
2024-11-26T12:55:17.444,92267.3,92293.7,92276.79,92286.13
2024-11-26T12:55:17.464,92267.1,92293.7,92276.8,92286.05
2024-11-26T12:55:17.484,92267.1,92293.7,92276.17,92286.05
2024-11-26T12:55:17.584,92267.1,92293.7,92276.195,92286.05
2024-11-26T12:55:17.604,92267.1,92293.7,92276.09,92286.05
2024-11-26T12:55:17.624,92267.1,92293.7,92276.09,92286.05
2024-11-26T12:55:17.704,92267.3,92293.7,92276.02,92286.05
2024-11-26T12:55:17.724,92267.3,92293.7,92276.02,92286.05
2024-11-26T12:55:17.744,92267.3,92293.7,92276.5,92286.05
2024-11-26T12:55:17.764,92267.4,92293.7,92277.75,92286.51
2024-11-26T12:55:17.785,92267.3,92293.7,92276.72,92286.484
2024-11-26T12:55:17.805,92267.3,92293.7,92276.72,92286.64
2024-11-26T12:55:17.824,92267.3,92293.7,92276.72,92286.59
2024-11-26T12:55:17.844,92267.4,92293.7,92276.984,92286.59
2024-11-26T12:55:17.865,92267.4,92293.7,92276.914,92286.58
2024-11-26T12:55:17.884,92268.5,92293.8,92278.21,92287.414
2024-11-26T12:55:17.904,92268.6,92293.8,92277.87,92287.414
2024-11-26T12:55:17.925,92268.6,92293.8,92277.87,92288.11
2024-11-26T12:55:17.944,92268.8,92293.8,92277.9,92288.1
2024-11-26T12:55:17.964,92269.0,92293.8,92277.91,92288.1
2024-11-26T12:55:17.984,92269.9,92295.3,92280.516,92290.4
2024-11-26T12:55:18.004,92270.5,92296.9,92281.03,92294.27
2024-11-26T12:55:18.024,92271.8,92298.1,92281.08,92294.73
2024-11-26T12:55:18.044,92271.4,92298.1,92277.805,92294.73
2024-11-26T12:55:18.064,92271.4,92298.1,92279.43,92294.73
2024-11-26T12:55:18.084,92271.9,92298.3,92280.805,92294.56
2024-11-26T12:55:18.104,92271.6,92298.3,92280.41,92294.57
2024-11-26T12:55:18.124,92271.6,92298.1,92278.836,92294.555
2024-11-26T12:55:18.144,92271.6,92298.1,92278.83,92294.555
2024-11-26T12:55:18.164,92271.6,92298.1,92280.414,92294.555
2024-11-26T12:55:18.224,92271.9,92298.1,92280.46,92294.555
2024-11-26T12:55:18.244,92272.0,92298.1,92280.51,92294.555
2024-11-26T12:55:18.264,92271.9,92298.1,92280.6,92294.57
2024-11-26T12:55:18.284,92272.1,92298.1,92280.734,92294.57
2024-11-26T12:55:18.304,92272.7,92298.4,92283.7,92294.84
2024-11-26T12:55:18.324,92273.1,92298.5,92281.61,92294.9
2024-11-26T12:55:18.344,92273.1,92298.5,92281.48,92294.9
2024-11-26T12:55:18.364,92273.1,92298.5,92281.42,92294.9
2024-11-26T12:55:18.384,92273.0,92298.5,92281.41,92294.9
2024-11-26T12:55:18.404,92273.0,92298.5,92281.414,92294.89
2024-11-26T12:55:18.444,92273.1,92298.8,92281.44,92295.195
2024-11-26T12:55:18.464,92273.5,92298.9,92281.516,92295.44
2024-11-26T12:55:18.484,92273.5,92298.9,92281.36,92295.44
2024-11-26T12:55:18.504,92273.5,92298.9,92281.36,92295.44
2024-11-26T12:55:18.544,92273.5,92298.9,92281.36,92295.44
2024-11-26T12:55:18.564,92273.6,92298.9,92281.266,92295.44
2024-11-26T12:55:18.584,92273.6,92298.9,92281.266,92295.44
2024-11-26T12:55:18.604,92273.6,92298.9,92281.266,92295.44
2024-11-26T12:55:18.624,92273.6,92298.9,92281.26,92295.42
2024-11-26T12:55:18.644,92273.7,92298.9,92281.266,92295.42
2024-11-26T12:55:18.704,92273.7,92298.8,92281.266,92295.195
2024-11-26T12:55:18.724,92273.3,92300.0,92281.234,92297.38
2024-11-26T12:55:18.744,92274.2,92300.9,92284.23,92297.49
2024-11-26T12:55:18.764,92276.3,92304.0,92286.88,92299.086
2024-11-26T12:55:18.784,92278.3,92306.6,92289.94,92300.86
2024-11-26T12:55:18.804,92279.2,92307.3,92287.96,92301.07
2024-11-26T12:55:18.824,92279.2,92307.4,92288.22,92300.68
2024-11-26T12:55:18.844,92280.0,92307.6,92289.16,92301.01
2024-11-26T12:55:18.864,92280.2,92307.4,92288.92,92300.65
2024-11-26T12:55:18.884,92280.2,92307.4,92288.91,92300.65
2024-11-26T12:55:18.904,92279.4,92307.4,92288.84,92300.65
2024-11-26T12:55:18.924,92280.3,92307.4,92287.57,92300.945
2024-11-26T12:55:18.944,92280.2,92307.9,92287.35,92301.58
2024-11-26T12:55:18.964,92280.2,92307.9,92287.336,92301.58
2024-11-26T12:55:18.984,92280.2,92307.9,92287.32,92301.58
2024-11-26T12:55:19.004,92280.2,92307.9,92286.81,92301.58
2024-11-26T12:55:19.044,92280.3,92307.9,92286.83,92301.58
2024-11-26T12:55:19.064,92280.3,92307.9,92286.87,92301.58
2024-11-26T12:55:19.084,92280.3,92307.8,92286.914,92301.0
2024-11-26T12:55:19.104,92280.0,92307.8,92286.34,92301.0
2024-11-26T12:55:19.124,92280.0,92307.8,92286.34,92300.93
2024-11-26T12:55:19.144,92280.8,92308.5,92286.93,92301.6
2024-11-26T12:55:19.164,92280.9,92308.5,92287.91,92301.6
2024-11-26T12:55:19.184,92280.7,92308.5,92286.4,92301.6
2024-11-26T12:55:19.204,92281.0,92308.6,92288.04,92302.18
2024-11-26T12:55:19.224,92281.9,92308.5,92287.34,92301.62
2024-11-26T12:55:19.244,92281.9,92308.5,92287.266,92301.62
2024-11-26T12:55:19.264,92282.0,92308.5,92287.8,92301.62
2024-11-26T12:55:19.284,92282.1,92308.2,92289.125,92301.61
2024-11-26T12:55:19.304,92282.0,92308.2,92289.09,92301.61
2024-11-26T12:55:19.324,92282.1,92308.2,92289.03,92301.61
2024-11-26T12:55:19.345,92282.6,92308.2,92289.05,92301.61
2024-11-26T12:55:19.385,92282.6,92308.2,92289.055,92301.61
2024-11-26T12:55:19.424,92282.6,92308.2,92289.055,92301.61
2024-11-26T12:55:19.524,92282.7,92308.2,92289.08,92301.61
2024-11-26T12:55:19.544,92282.8,92308.2,92288.414,92301.62
2024-11-26T12:55:19.564,92282.8,92308.2,92288.4,92301.62
2024-11-26T12:55:19.584,92282.7,92308.2,92289.06,92301.62
2024-11-26T12:55:19.604,92282.7,92308.2,92289.055,92301.62
2024-11-26T12:55:19.624,92282.7,92308.2,92289.07,92301.62
2024-11-26T12:55:19.644,92282.7,92308.2,92288.586,92300.19
2024-11-26T12:55:19.664,92281.7,92308.6,92286.164,92300.695
2024-11-26T12:55:19.684,92281.9,92308.6,92286.92,92300.695
2024-11-26T12:55:19.704,92281.7,92308.6,92287.24,92300.83
2024-11-26T12:55:19.725,92282.0,92308.6,92288.58,92300.83
2024-11-26T12:55:19.744,92281.7,92308.6,92287.31,92300.83
2024-11-26T12:55:19.764,92281.7,92308.5,92287.31,92300.33
2024-11-26T12:55:19.785,92281.3,92308.5,92287.3,92300.33
2024-11-26T12:55:19.804,92281.7,92308.5,92287.31,92300.33
2024-11-26T12:55:19.824,92281.7,92308.2,92287.55,92301.305
2024-11-26T12:55:19.844,92282.0,92308.0,92287.31,92301.305
2024-11-26T12:55:19.864,92281.9,92308.0,92287.875,92301.305
2024-11-26T12:55:19.884,92282.0,92308.0,92287.35,92301.305
2024-11-26T12:55:19.904,92281.9,92308.0,92286.875,92301.305
2024-11-26T12:55:19.924,92282.0,92308.0,92287.32,92301.305
2024-11-26T12:55:19.944,92282.0,92308.0,92287.266,92301.305
2024-11-26T12:55:19.964,92282.7,92308.0,92288.516,92301.305
2024-11-26T12:55:19.985,92282.7,92308.0,92288.54,92301.305
2024-11-26T12:55:20.004,92282.7,92308.0,92288.54,92301.305
2024-11-26T12:55:20.024,92282.7,92308.0,92288.555,92301.305
2024-11-26T12:55:20.044,92282.8,92308.0,92288.695,92301.3
2024-11-26T12:55:20.064,92282.8,92308.2,92288.695,92301.31
2024-11-26T12:55:20.084,92282.8,92308.2,92288.695,92301.3
2024-11-26T12:55:20.164,92282.8,92308.2,92288.69,92301.3
2024-11-26T12:55:20.184,92283.1,92308.2,92288.69,92301.3
2024-11-26T12:55:20.204,92283.2,92308.2,92288.7,92301.734
2024-11-26T12:55:20.224,92283.3,92308.2,92288.74,92301.734
2024-11-26T12:55:20.244,92283.3,92308.2,92288.74,92301.734
2024-11-26T12:55:20.304,92283.3,92308.2,92288.734,92301.734
2024-11-26T12:55:20.325,92283.3,92308.2,92288.734,92301.75
2024-11-26T12:55:20.364,92283.6,92308.2,92288.76,92301.734
