server_time,best_bid_price,best_ask_price,avg_buy_price,avg_sell_price
2024-11-26T11:21:13.586,92996.0,93028.3,93009.6,93025.58
2024-11-26T11:21:13.604,92996.0,93028.6,93010.22,93026.164
2024-11-26T11:21:13.624,92996.0,93028.9,93009.42,93026.45
2024-11-26T11:21:13.644,92996.0,93028.9,93009.49,93026.46
2024-11-26T11:21:13.664,92996.0,93029.0,93009.43,93026.5
2024-11-26T11:21:13.684,92996.0,93029.2,93009.43,93026.53
2024-11-26T11:21:13.704,92996.0,93029.2,93009.46,93026.55
2024-11-26T11:21:13.724,92996.0,93029.2,93010.17,93026.55
2024-11-26T11:21:13.744,92996.0,93029.2,93011.125,93026.49
2024-11-26T11:21:13.764,92996.0,93029.2,93010.75,93025.34
2024-11-26T11:21:13.784,92996.0,93029.2,93008.71,93023.21
2024-11-26T11:21:13.804,92995.9,93029.2,93006.06,93023.0
2024-11-26T11:21:13.824,92995.3,93029.2,93003.695,93020.89
2024-11-26T11:21:13.844,92994.8,93029.2,93004.29,93019.31
2024-11-26T11:21:13.864,92994.2,93029.2,92998.586,93016.39
2024-11-26T11:21:13.884,92993.4,93029.2,92995.67,93011.875
2024-11-26T11:21:13.904,92992.5,93029.2,92994.52,93009.81
2024-11-26T11:21:13.924,92992.3,93029.2,92994.69,93009.58
2024-11-26T11:21:13.944,92992.0,93029.2,92994.36,93009.95
2024-11-26T11:21:13.964,92991.7,93029.2,92994.375,93008.62
2024-11-26T11:21:13.984,92991.2,93029.2,92994.26,93007.89
2024-11-26T11:21:14.004,92990.9,93029.2,92995.414,93009.38
2024-11-26T11:21:14.024,92990.6,93029.2,92997.0,93012.74
2024-11-26T11:21:14.044,92990.6,93029.2,93000.516,93013.77
2024-11-26T11:21:14.064,92990.6,93029.2,92998.04,93013.33
2024-11-26T11:21:14.084,92990.6,93029.2,92997.58,93012.47
2024-11-26T11:21:14.104,92990.6,93029.2,92997.47,93012.56
2024-11-26T11:21:14.124,92990.6,93029.2,92997.61,93012.92
2024-11-26T11:21:14.144,92990.6,93029.2,92997.61,93013.875
2024-11-26T11:21:14.164,92990.6,93029.2,92997.62,93014.16
2024-11-26T11:21:14.184,92990.6,93029.2,92997.62,93014.164
2024-11-26T11:21:14.204,92990.6,93029.2,92997.62,93013.05
2024-11-26T11:21:14.225,92990.6,93029.2,92997.62,93013.8
2024-11-26T11:21:14.244,92990.6,93029.2,92997.62,93013.37
2024-11-26T11:21:14.264,92990.6,93029.2,92996.766,93013.305
2024-11-26T11:21:14.284,92990.6,93029.2,92996.18,93013.14
2024-11-26T11:21:14.304,92990.6,93029.2,92994.24,93012.914
2024-11-26T11:21:14.324,92986.4,93029.2,92989.94,93011.02
2024-11-26T11:21:14.344,92983.3,93029.2,92986.516,93002.98
2024-11-26T11:21:14.364,92982.2,93029.2,92984.94,92998.04
2024-11-26T11:21:14.384,92981.1,93029.2,92984.44,92997.53
2024-11-26T11:21:14.404,92979.8,93029.2,92983.37,93000.08
2024-11-26T11:21:14.424,92978.3,93029.2,92980.82,93000.875
2024-11-26T11:21:14.444,92975.6,93029.2,92980.15,92999.02
2024-11-26T11:21:14.464,92975.3,93029.2,92979.73,92997.98
2024-11-26T11:21:14.484,92975.3,93029.2,92981.09,92996.12
2024-11-26T11:21:14.504,92974.7,93029.2,92977.59,92997.99
2024-11-26T11:21:14.524,92974.2,93029.2,92977.055,92998.02
2024-11-26T11:21:14.544,92974.2,93029.2,92977.08,92997.42
2024-11-26T11:21:14.564,92974.0,93029.2,92977.375,92997.88
2024-11-26T11:21:14.584,92973.5,93029.2,92976.71,92994.98
2024-11-26T11:21:14.604,92973.1,93029.2,92977.05,92996.98
