server_time,best_bid_price,best_ask_price,avg_buy_price,avg_sell_price
2024-11-26T13:17:41.084,92596.2,92625.9,92603.66,92622.65
2024-11-26T13:17:41.104,92596.2,92625.9,92603.66,92622.67
2024-11-26T13:17:41.124,92596.3,92625.9,92603.59,92622.67
2024-11-26T13:17:41.144,92596.3,92626.0,92603.59,92622.7
2024-11-26T13:17:41.184,92596.3,92626.0,92603.59,92622.7
2024-11-26T13:17:41.204,92596.3,92625.9,92603.59,92622.67
2024-11-26T13:17:41.224,92596.3,92625.9,92603.59,92622.695
2024-11-26T13:17:41.244,92597.4,92625.8,92603.8,92622.67
2024-11-26T13:17:41.264,92597.4,92625.9,92603.75,92622.7
2024-11-26T13:17:41.304,92597.4,92625.9,92603.75,92622.7
2024-11-26T13:17:41.324,92597.7,92625.8,92603.78,92622.67
2024-11-26T13:17:41.364,92597.4,92625.9,92603.75,92622.7
2024-11-26T13:17:41.404,92597.4,92625.9,92603.75,92622.71
2024-11-26T13:17:41.424,92597.7,92625.8,92603.73,92622.76
2024-11-26T13:17:41.444,92597.7,92625.8,92603.72,92622.766
2024-11-26T13:17:41.484,92597.4,92625.9,92603.664,92622.805
2024-11-26T13:17:41.504,92597.4,92625.9,92603.65,92622.805
2024-11-26T13:17:41.524,92597.4,92625.7,92603.664,92622.625
2024-11-26T13:17:41.544,92597.3,92625.3,92603.336,92619.12
2024-11-26T13:17:41.564,92597.3,92625.3,92603.266,92619.805
2024-11-26T13:17:41.585,92596.5,92625.4,92603.26,92620.53
2024-11-26T13:17:41.604,92596.4,92625.4,92602.08,92619.125
2024-11-26T13:17:41.624,92596.8,92625.2,92602.625,92619.05
2024-11-26T13:17:41.644,92596.5,92625.1,92603.16,92618.99
2024-11-26T13:17:41.664,92596.4,92625.2,92603.15,92619.2
2024-11-26T13:17:41.704,92596.3,92625.3,92603.11,92619.3
2024-11-26T13:17:41.725,92596.4,92625.2,92603.89,92620.16
2024-11-26T13:17:41.744,92596.8,92625.2,92603.484,92619.79
2024-11-26T13:17:41.764,92597.7,92625.8,92603.6,92621.79
2024-11-26T13:17:41.784,92598.1,92625.7,92603.83,92622.64
2024-11-26T13:17:41.804,92598.1,92625.7,92603.914,92622.625
2024-11-26T13:17:41.824,92598.3,92626.0,92603.96,92622.84
2024-11-26T13:17:41.844,92599.2,92627.9,92607.95,92625.26
2024-11-26T13:17:41.865,92604.6,92628.5,92616.31,92625.56
2024-11-26T13:17:41.884,92604.5,92628.9,92609.89,92623.54
2024-11-26T13:17:41.904,92601.8,92628.0,92608.78,92622.18
2024-11-26T13:17:41.924,92601.7,92628.4,92611.26,92622.85
2024-11-26T13:17:41.944,92603.0,92628.8,92612.26,92623.45
2024-11-26T13:17:41.964,92604.2,92631.0,92612.086,92626.22
2024-11-26T13:17:41.984,92604.7,92632.0,92612.36,92628.22
2024-11-26T13:17:42.004,92604.7,92632.0,92612.37,92627.73
2024-11-26T13:17:42.024,92604.7,92632.0,92612.47,92627.62
2024-11-26T13:17:42.044,92604.8,92631.9,92613.805,92627.54
2024-11-26T13:17:42.064,92604.8,92631.9,92613.805,92628.46
2024-11-26T13:17:42.084,92604.7,92631.9,92612.5,92628.63
2024-11-26T13:17:42.104,92604.7,92632.0,92612.48,92628.87
2024-11-26T13:17:42.124,92606.0,92633.0,92613.82,92629.91
2024-11-26T13:17:42.144,92606.8,92633.2,92616.6,92630.555
2024-11-26T13:17:42.164,92606.7,92633.3,92615.95,92630.58
2024-11-26T13:17:42.184,92606.7,92633.4,92615.78,92630.58
2024-11-26T13:17:42.204,92606.9,92633.3,92615.9,92630.48
2024-11-26T13:17:42.224,92606.9,92633.5,92615.625,92630.484
2024-11-26T13:17:42.244,92606.9,92633.4,92615.64,92630.34
2024-11-26T13:17:42.264,92607.2,92633.4,92615.766,92630.4
2024-11-26T13:17:42.284,92607.3,92634.3,92615.86,92631.234
2024-11-26T13:17:42.304,92607.6,92634.5,92617.766,92631.195
2024-11-26T13:17:42.324,92608.0,92634.5,92619.91,92631.414
2024-11-26T13:17:42.344,92607.6,92635.1,92619.055,92632.48
2024-11-26T13:17:42.364,92607.5,92635.2,92618.95,92632.7
2024-11-26T13:17:42.384,92607.6,92635.4,92619.086,92632.914
2024-11-26T13:17:42.404,92607.8,92635.3,92619.15,92632.664
2024-11-26T13:17:42.424,92607.6,92635.5,92619.086,92632.9
2024-11-26T13:17:42.444,92609.2,92636.9,92620.39,92633.37
2024-11-26T13:17:42.464,92609.9,92641.5,92618.17,92636.13
2024-11-26T13:17:42.484,92609.9,92641.2,92617.48,92634.39
2024-11-26T13:17:42.504,92609.3,92641.2,92615.74,92633.7
2024-11-26T13:17:42.525,92609.3,92640.9,92616.01,92633.8
2024-11-26T13:17:42.544,92609.2,92640.7,92615.445,92633.805
2024-11-26T13:17:42.564,92609.3,92640.7,92615.66,92633.805
2024-11-26T13:17:42.585,92609.3,92640.7,92616.26,92633.76
2024-11-26T13:17:42.604,92609.2,92640.3,92616.08,92633.59
2024-11-26T13:17:42.624,92609.2,92640.6,92616.0,92633.37
2024-11-26T13:17:42.645,92609.3,92640.5,92616.43,92633.46
2024-11-26T13:17:42.664,92609.3,92640.3,92616.53,92633.3
2024-11-26T13:17:42.685,92609.6,92640.5,92617.56,92633.71
2024-11-26T13:17:42.704,92609.8,92640.6,92617.48,92634.69
2024-11-26T13:17:42.724,92609.9,92640.7,92618.055,92636.54
2024-11-26T13:17:42.744,92609.8,92640.9,92617.95,92636.664
2024-11-26T13:17:42.764,92609.9,92641.0,92617.94,92636.68
2024-11-26T13:17:42.784,92609.8,92640.9,92617.766,92636.664
2024-11-26T13:17:42.804,92609.8,92640.9,92617.766,92636.66
2024-11-26T13:17:42.824,92610.0,92640.7,92618.125,92636.664
2024-11-26T13:17:42.844,92610.2,92641.7,92618.05,92636.76
2024-11-26T13:17:42.864,92610.2,92641.7,92618.05,92637.17
2024-11-26T13:17:42.884,92610.5,92641.6,92618.07,92636.875
2024-11-26T13:17:42.904,92610.9,92641.2,92618.25,92636.664
2024-11-26T13:17:42.924,92612.0,92641.7,92620.77,92636.9
2024-11-26T13:17:42.944,92613.1,92641.7,92620.22,92636.516
2024-11-26T13:17:42.964,92613.5,92641.7,92620.766,92636.516
2024-11-26T13:17:42.984,92613.4,92641.7,92620.72,92636.9
2024-11-26T13:17:43.004,92612.4,92641.8,92620.08,92636.52
2024-11-26T13:17:43.025,92612.4,92641.7,92619.984,92635.875
2024-11-26T13:17:43.044,92612.4,92641.7,92619.94,92635.375
2024-11-26T13:17:43.064,92612.4,92641.7,92619.93,92635.664
2024-11-26T13:17:43.084,92612.4,92641.8,92619.93,92636.13
2024-11-26T13:17:43.105,92612.4,92641.8,92619.94,92635.41
2024-11-26T13:17:43.124,92612.4,92641.8,92619.94,92635.41
2024-11-26T13:17:43.144,92612.4,92641.8,92619.93,92635.26
2024-11-26T13:17:43.185,92612.4,92641.8,92619.87,92635.266
2024-11-26T13:17:43.205,92613.1,92641.8,92620.16,92635.41
2024-11-26T13:17:43.224,92613.1,92641.8,92620.16,92635.44
2024-11-26T13:17:43.285,92613.4,92641.7,92620.84,92635.43
2024-11-26T13:17:43.304,92613.2,92641.7,92620.734,92635.28
2024-11-26T13:17:43.324,92613.1,92641.7,92619.91,92635.28
2024-11-26T13:17:43.345,92613.1,92641.7,92619.74,92635.28
2024-11-26T13:17:43.365,92613.2,92641.8,92620.5,92636.21
2024-11-26T13:17:43.384,92613.1,92642.2,92619.586,92636.68
2024-11-26T13:17:43.424,92612.4,92642.2,92619.7,92636.68
2024-11-26T13:17:43.464,92613.1,92642.2,92619.695,92636.68
2024-11-26T13:17:43.484,92613.4,92641.8,92620.31,92636.58
2024-11-26T13:17:43.504,92613.4,92641.8,92620.23,92636.62
2024-11-26T13:17:43.524,92613.9,92641.8,92620.375,92636.61
2024-11-26T13:17:43.544,92613.9,92641.8,92620.43,92636.58
2024-11-26T13:17:43.584,92613.6,92642.2,92620.43,92636.69
2024-11-26T13:17:43.624,92613.6,92641.8,92620.43,92636.586
2024-11-26T13:17:43.644,92613.6,92641.8,92620.43,92636.63
2024-11-26T13:17:43.664,92613.9,92641.7,92620.45,92636.625
2024-11-26T13:17:43.704,92613.9,92641.7,92620.45,92636.66
2024-11-26T13:17:43.724,92613.9,92641.6,92620.44,92636.62
2024-11-26T13:17:43.744,92613.9,92641.6,92620.445,92636.56
2024-11-26T13:17:43.764,92613.6,92641.7,92620.39,92636.555
2024-11-26T13:17:43.784,92613.6,92641.7,92620.42,92636.555
2024-11-26T13:17:43.804,92613.6,92641.7,92620.46,92636.555
2024-11-26T13:17:43.824,92613.6,92641.7,92620.46,92636.234
2024-11-26T13:17:43.844,92613.6,92641.8,92620.516,92636.516
2024-11-26T13:17:43.864,92613.6,92641.8,92620.54,92636.76
2024-11-26T13:17:43.904,92613.6,92642.0,92620.62,92637.02
2024-11-26T13:17:43.924,92613.5,92642.3,92622.58,92638.66
2024-11-26T13:17:43.944,92613.6,92642.4,92621.71,92638.99
2024-11-26T13:17:43.964,92614.1,92642.7,92623.62,92639.0
2024-11-26T13:17:43.984,92614.1,92642.7,92623.14,92639.0
2024-11-26T13:17:44.004,92614.7,92642.9,92623.1,92639.016
