server_time,best_bid_price,best_ask_price,avg_buy_price,avg_sell_price
2024-11-26T13:00:45.088,92291.0,92323.2,92293.586,92317.875
2024-11-26T13:00:45.104,92291.0,92321.3,92293.75,92316.164
2024-11-26T13:00:45.124,92291.0,92320.6,92293.76,92316.14
2024-11-26T13:00:45.144,92291.1,92320.5,92293.61,92315.54
2024-11-26T13:00:45.164,92291.0,92320.4,92292.695,92315.57
2024-11-26T13:00:45.184,92291.0,92320.4,92292.695,92315.52
2024-11-26T13:00:45.224,92291.0,92320.4,92292.51,92315.52
2024-11-26T13:00:45.244,92291.0,92320.4,92292.49,92315.56
2024-11-26T13:00:45.264,92291.2,92320.4,92293.95,92315.56
2024-11-26T13:00:45.304,92291.2,92320.4,92293.95,92315.54
2024-11-26T13:00:45.324,92291.3,92322.9,92298.445,92316.74
2024-11-26T13:00:45.344,92291.6,92323.0,92298.914,92317.37
2024-11-26T13:00:45.364,92291.4,92322.6,92298.35,92311.99
2024-11-26T13:00:45.384,92291.3,92322.3,92298.7,92312.13
2024-11-26T13:00:45.404,92291.2,92322.3,92298.734,92312.195
2024-11-26T13:00:45.424,92291.2,92322.7,92297.76,92312.27
2024-11-26T13:00:45.444,92291.8,92321.7,92300.42,92315.17
2024-11-26T13:00:45.464,92292.0,92323.1,92300.88,92319.17
2024-11-26T13:00:45.484,92292.6,92323.5,92303.15,92320.48
2024-11-26T13:00:45.504,92296.9,92326.7,92304.01,92321.28
2024-11-26T13:00:45.524,92296.0,92326.0,92304.23,92318.76
2024-11-26T13:00:45.545,92296.5,92326.0,92303.87,92319.58
2024-11-26T13:00:45.564,92296.5,92325.2,92304.97,92319.9
2024-11-26T13:00:45.584,92296.5,92325.1,92305.66,92319.85
2024-11-26T13:00:45.605,92297.3,92325.0,92305.17,92319.85
2024-11-26T13:00:45.624,92297.5,92325.0,92305.74,92319.85
2024-11-26T13:00:45.645,92297.5,92325.0,92305.72,92319.85
2024-11-26T13:00:45.664,92297.5,92325.0,92305.734,92319.85
2024-11-26T13:00:45.684,92297.7,92325.0,92305.54,92320.42
2024-11-26T13:00:45.704,92297.7,92325.0,92305.54,92320.47
2024-11-26T13:00:45.724,92297.5,92325.0,92305.52,92320.4
2024-11-26T13:00:45.744,92297.5,92325.0,92305.055,92320.4
2024-11-26T13:00:45.764,92297.3,92325.0,92304.445,92319.89
2024-11-26T13:00:45.785,92297.5,92325.0,92305.016,92319.89
2024-11-26T13:00:45.824,92297.5,92325.0,92305.016,92320.38
2024-11-26T13:00:45.844,92297.5,92325.0,92305.016,92320.39
2024-11-26T13:00:45.864,92297.5,92325.1,92305.016,92320.4
2024-11-26T13:00:45.884,92297.7,92325.0,92305.01,92320.4
2024-11-26T13:00:45.904,92297.7,92325.0,92305.01,92319.9
2024-11-26T13:00:45.924,92297.7,92325.0,92305.01,92320.4
2024-11-26T13:00:45.964,92297.8,92325.0,92305.055,92319.9
2024-11-26T13:00:46.024,92297.5,92324.6,92303.46,92315.984
2024-11-26T13:00:46.044,92297.3,92324.5,92301.33,92314.55
2024-11-26T13:00:46.064,92293.1,92323.2,92298.61,92317.32
2024-11-26T13:00:46.084,92293.0,92323.2,92298.01,92317.46
2024-11-26T13:00:46.104,92292.8,92322.8,92296.03,92314.664
2024-11-26T13:00:46.124,92292.7,92322.6,92295.96,92315.11
2024-11-26T13:00:46.144,92292.9,92322.5,92296.07,92314.74
2024-11-26T13:00:46.164,92292.6,92322.0,92296.0,92314.32
2024-11-26T13:00:46.184,92292.6,92322.0,92295.96,92314.336
2024-11-26T13:00:46.204,92291.2,92319.9,92294.414,92308.3
2024-11-26T13:00:46.224,92290.9,92315.8,92292.03,92302.35
2024-11-26T13:00:46.244,92290.2,92316.8,92292.55,92307.71
2024-11-26T13:00:46.264,92290.2,92317.6,92292.61,92311.125
2024-11-26T13:00:46.284,92290.5,92318.3,92292.62,92312.586
2024-11-26T13:00:46.304,92290.5,92314.9,92292.68,92310.71
2024-11-26T13:00:46.324,92290.5,92314.0,92292.67,92309.984
2024-11-26T13:00:46.344,92290.5,92314.0,92292.9,92309.37
